loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BUILDING_CLASS_AT_PRESENT,ADDRESS_1,ADDRESS_2,ZIP_CODE,CITY,STATE,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS_AT_TIME_OF_SALE
LL0000300,860000,2019-12-18,30,360,1.9199999570846558,3.5190000534057617,3.5190001130104065E-2,3870.909912109375,0,860000,860700,commerical property,Derek,Joaquin,Goetz,948-06-8607,307-306-8291,Teacher,15,07 RENTALS - WALKUP APARTMENTS             ,2,C1,433 DEAN STREET,16,10010,New York City,NY,16,3695,11800,2
LL0000301,1510000,2014-06-28,30,360,2.5399999618530273,4.1389999389648438,4.1379999369382858E-2,7329.6201171875,66,1026245.0625,1730650,commerical property,Hunter,Bennett,Conn,461-46-0435,361-031-3956,banker,11,03 THREE FAMILY DWELLINGS                  ,1,C0,1160 ROGERS AVENUE,4,10279,New York City,NY,3,2625,3600,1
LL0000302,1464000,2015-11-19,30,360,2.2400000095367432,3.8389999866485596,0.03838999941945076,6854.16015625,49,1128146.25,1659200,home,Ian,Adam,Brooks,133-41-2105,471-850-0587,ER Physician,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,224 16TH STREET,6,10176,New York City,NY,1,0,0,2
LL0000303,3888000,2015-11-05,30,360,2.2599999904632568,3.8559999465942383,3.8559999316930771E-2,18240.58984375,49,2994211.25,4083900,investment property,Andy,Marco,Watts,396-41-8407,888-151-7370,Chief External Relations Officer,6,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,369 PARK PLACE,4,10281,New York City,NY,4,2358,2622,2
LL0000304,1840000,2016-05-03,30,360,1.809999942779541,3.4079999923706055,3.4079998731613159E-2,8168.22021484375,43,1488766.625,2086900,investment property,Colton,Grayson,Escamilla,472-32-3198,511-270-4196,President ,16,14 RENTALS - 4-10 UNIT                     ,2A,S4,562 WILSON AVENUE,4,10129,New York City,NY,5,1875,4125,2
LL0000305,1550000,2017-08-10,30,360,2.1974999904632568,3.7960000038146973,3.7960000336170197E-2,7218.81005859375,28,1347873.375,1713700,home,Amelia,Ava,Stanley,932-98-2568,433-311-3321,VP Group Account Director,10,04 TAX CLASS 1 CONDOS                      ,1C,R6,45-03 20TH   ROAD,1,10102,New York City,NY,1,,,1
LL0000306,1400000,2013-07-06,30,360,2.7300000190734863,4.3289999961853027,4.3290000408887863E-2,6952.06005859375,77,864691.3125,1578500,commerical property,Dominick,Tyson,Sutton,182-24-7985,770-977-5353,President,7,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,1577 56TH STREET,4,10038,New York City,NY,1,0,0,2
LL0000307,1470000,2015-07-10,30,360,2.4200000762939453,4.0190000534057617,4.0190000087022781E-2,7034.1201171875,53,1097191.875,1551800,home,Emily,Elizabeth,Caldwell,122-01-6206,682-910-5811,Executive Vice President General Counse,3,04 TAX CLASS 1 CONDOS                      ,1A,R3,1146 58TH   STREET,2,10129,New York City,NY,1,0,0,1
LL0000308,1270000,2016-11-26,15,180,2.3571999073028564,3.6559998989105225,3.6559998989105225E-2,9176.6103515625,37,930465.375,1446550,commerical property,Paul,Maximus,Carroll,596-53-3122,311-496-4466,Executive licensed lending officer,12,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,140 QUINCY STREET,4,10261,New York City,NY,1,0,0,2
LL0000309,897000,2015-09-06,30,360,2.130000114440918,3.7290000915527344,3.7289999425411224E-2,4143.47021484375,51,685683.25,1155900,home,Miguel,Keegan,Weinstein,929-69-5179,858-142-2345,Physician,7,44 CONDO PARKING                           ,4,RP,10 OCEANA TERRACE,4,10030,New York City,NY,1,0,0,4
LL0000310,1260000,2017-04-18,30,360,2.1682000160217285,3.7669999599456787,0.03767000138759613,5847.419921875,32,1072882.625,1369400,home,Chanel,Ava,Smith,744-96-0397,410-641-2008,Head of Sales and Account Managment,6,04 TAX CLASS 1 CONDOS                      ,1A,R3,71-54 160TH   STREET,3,10281,New York City,NY,1,,,1
LL0000311,4752000,2019-09-20,20,240,1.7400000095367432,3.1349999904632568,3.1350001692771912E-2,26676.779296875,3,4671969.5,4937150,boat,Sergio,Gideon,Benson,152-86-8191,817-743-2573,Sales manager ,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,221 KINGSLAND AVENUE,4,10199,New York City,NY,1,0,0,2
LL0000312,877500,2016-01-02,30,360,2.2699999809265137,3.8689999580383301,3.8690000772476196E-2,4123.31982421875,47,683704,1130500,investment property,Maddox,Alex,Sherman,298-45-2937,215-643-1724,Account Executive,7,47 CONDO NON-BUSINESS STORAGE              ,4,RS,220 RIVERSIDE BOULEVARD,9,10022,New York City,NY,1,,,4
LL0000313,592000,2015-09-22,30,360,2.1400001049041748,3.7390000820159912,3.7390001118183136E-2,2737.949951171875,51,452364.53125,670100,investment property,Colton,Cameron,Cook,827-85-2340,418-487-4195,Endocrinologist,14,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,37 TOMPKINS PLACE,1,10008,New York City,NY,1,0,0,2
LL0000314,1720000,2019-08-09,30,360,1.7400000095367432,3.3380000591278076,3.3380001783370972E-2,7568.8701171875,4,1689724.5,1727250,home,Knox,Dallas,Welch,650-18-0238,648-080-7408,Vice President ,2,14 RENTALS - 4-10 UNIT                     ,2A,S3,1778 NOSTRAND AVENUE,4,10159,New York City,NY,4,2000,3300,2
LL0000315,1120000,2019-07-11,30,360,2.130000114440918,3.7290000915527344,3.7289999425411224E-2,5173.56005859375,5,1094132.25,1308700,commerical property,Kaleb,Martin,Estep,284-93-1286,815-165-7090,Director,3,04 TAX CLASS 1 CONDOS                      ,1A,R3,40A COUNTRY DRIVE NORTH,21,10017,New York City,NY,1,,,1
LL0000316,1600000,2017-05-15,30,360,2.3433001041412354,3.9419999122619629,3.9420001208782196E-2,7585.240234375,31,1364857.5,1768050,investment property,Charles,Malachi,Starkey,739-73-2196,845-421-6786,Vice President Legal Services,11,04 TAX CLASS 1 CONDOS                      ,1A,R3,1148 59TH STREET,2,10166,New York City,NY,1,0,0,1
LL0000317,2028000,2019-07-25,15,180,2.0799999237060547,3.378000020980835,3.3780001103878021E-2,14376.6201171875,5,1956116.875,2036000,commerical property,Juan,Roman,Felton,295-52-9836,379-618-4365,Physician,4,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,315 CLINTON AVENUE,7,10112,New York City,NY,1,0,0,2
LL0000318,692000,2018-01-20,30,360,2.6400001049041748,4.2389998435974121,4.2390000075101852E-2,3399.77001953125,23,613805.3125,727550,investment property,Gage,Grady,Lawton,537-75-4241,238-305-2249,Wealth Advisor,5,14 RENTALS - 4-10 UNIT                     ,2A,S5,506 WILSON AVENUE,5,10021,New York City,NY,6,2667,5400,2
LL0000319,1790000,2018-12-11,20,240,2.8900001049041748,4.2880001068115234,4.2879998683929443E-2,11120.6103515625,12,1656552.625,1869300,boat,Martin,Prince,Willey,385-00-3598,964-655-0840,Trading manager,11,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,221 KINGSLAND AVENUE,5,10121,New York City,NY,1,0,0,2
LL0000320,1650000,2017-04-17,30,360,2.2497999668121338,3.8480000495910645,3.8479998707771301E-2,7733.4501953125,32,1402529.5,1759450,home,Jazmin,Aubrie,Farmer,129-49-4450,640-234-3414,Vice President ,18,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,200 23RD   STREET,3,10111,New York City,NY,1,0,0,2
LL0000321,1410000,2018-04-22,30,360,2.9600000381469727,4.5590000152587891,4.5589998364448547E-2,7193.77978515625,20,1266124.5,1440950,commerical property,Jackson,Jaiden,Yang,553-82-0616,874-605-2380,Senior Vice President of Sales,11,04 TAX CLASS 1 CONDOS                      ,1C,R6,496 EAST 4TH   STREET,3,10110,New York City,NY,1,0,0,1
LL0000322,1300000,2012-06-20,30,360,1.6499999761581421,3.249000072479248,3.2490000128746033E-2,5656.97021484375,90,790872.8125,1617550,home,Lydia,Ava,Reyes,205-10-5814,617-211-3579,CFO,12,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,1227 43RD STREET,4,10154,New York City,NY,1,0,0,2
LL0000323,1476000,2018-04-04,30,360,2.7899999618530273,4.3889999389648438,4.3889999389648438E-2,7381.64013671875,20,1328367.125,1507850,home,Mckinley,Macie,Blair,170-70-0693,868-136-9405,Orthopaedic surgeon,6,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,259 AINSLIE STREET,3,10279,New York City,NY,1,0,0,2
LL0000324,1860000,2014-04-11,30,360,2.630000114440918,4.2280001640319824,4.2279999703168869E-2,9126.1396484375,68,1239422.375,2024550,commerical property,Karlee,Isabella,Jefferson,395-05-3380,729-959-0611,Partner,14,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,8409 14TH AVENUE,4,10016,New York City,NY,4,2650,3120,2
LL0000325,1692000,2012-12-06,30,360,1.5900000333786011,3.187999963760376,3.1879998743534088E-2,7306.240234375,84,1078276,2001100,commerical property,Connor,Levi,Kellogg,237-53-8103,876-220-9451,Area Manager,17,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,263 1ST STREET,2,10016,New York City,NY,1,0,0,2
LL0000326,1896000,2014-06-11,30,360,2.6500000953674316,4.2480001449584961,4.2479999363422394E-2,9324.9599609375,66,1280552.625,2117500,commerical property,Willow,Amelia,Alexander,854-98-3633,358-907-4012,Mortgage Consultant,10,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,2000 BROADWAY,10C,10112,New York City,NY,1,,,2
LL0000327,1890000,2016-06-13,20,240,1.6200000047683716,3.0179998874664307,3.0179999768733978E-2,10498.9296875,42,1449044.75,1954850,boat,Raven,Danna,Robles,632-74-2673,367-790-6730,SrUnderwriter,13,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,221 KINGSLAND AVENUE,6,10166,New York City,NY,1,0,0,2
LL0000328,1360000,2013-06-25,30,360,2.5999999046325684,4.1989998817443848,4.1990000754594803E-2,6649.83984375,78,841312.5,1539050,commerical property,Charlotte,Abigail,Farrell,936-41-7991,694-809-0070,Principal,11,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,1845 52ND   STREET,17,10101,New York City,NY,1,0,0,2
LL0000329,1572000,2017-08-14,30,360,2.2184998989105225,3.8169999122619629,3.8169998675584793E-2,7340.06982421875,28,1366478,1735500,investment property,Major,Killian,Kane,479-21-5510,786-606-4193,Chief Operating Officer,6,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,40-26 COLLEGE POINT BLVD,11E,10170,New York City,NY,1,,,2
LL0000330,3600000,2012-01-15,30,360,1.8899999856948853,3.4860000610351563,3.4860000014305115E-2,16137.490234375,95,2066938.625,3865400,investment property,Chelsea,Heidi,Chambers,822-33-1849,951-466-3413,partner,7,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,160 SIXTH AVENUE,4,10108,New York City,NY,4,2100,4200,2
LL0000331,1410000,2019-04-05,30,360,2.5,4.0989999771118164,0.04098999872803688,6812.27978515625,8,1355501.75,1603550,investment property,Micah,Brody,Kim,958-35-9954,324-942-8976,Escrow Officer,16,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,605 MANHATTAN AVENUE,3,10170,New York City,NY,1,0,0,2
LL0000332,10508000,2013-11-07,10,120,2.630000114440918,3.8199999332427979,3.8189999759197235E-2,105486.8125,73,2807462.5,10800300,plane,Liam,Beckham,Love,996-09-1371,385-999-9144,Executive Producer,5,07 RENTALS - WALKUP APARTMENTS             ,2,C1,352 ST JOHNS PLACE,16,10121,New York City,NY,16,5000,14520,2
LL0000333,1098500,2014-08-25,15,180,2.3900001049041748,3.6889998912811279,3.6890000104904175E-2,7955.33984375,64,589358.5,1256250,commerical property,Briella,Yaretzi,Moran,474-62-1081,251-660-5178,Managing Partner,9,04 TAX CLASS 1 CONDOS                      ,1C,R6,47A LYNCH STREET,3,10014,New York City,NY,1,0,0,1
LL0000334,4785000,2016-09-22,30,360,1.6182999610900879,3.2139999866485596,3.2140001654624939E-2,20730.19921875,39,3976522.25,4844800,investment property,Owen,Ezekiel,Lemon,113-39-0022,867-071-5818,Associate,13,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,78 IRVING PLACE,2,10018,New York City,NY,1,,,2
LL0000335,950000,2018-08-25,30,360,2.8199999332427979,4.4190001487731934,4.4190000742673874E-2,4767.89990234375,16,873713.625,974700,commerical property,Adriel,Esteban,Saldivar,790-94-2566,369-559-5613,Managing Director,9,14 RENTALS - 4-10 UNIT                     ,2A,S4,664 GRAND STREET,4,10060,New York City,NY,5,1875,4125,2
LL0000336,1704000,2012-06-13,15,180,1.6100000143051147,2.9079999923706055,2.9079999774694443E-2,11692.259765625,90,651696.5,1841900,home,Anderson,Maximiliano,Nunez,841-18-6948,941-769-6403,CEO,8,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,138-35 39TH   AVENUE,10K,10034,New York City,NY,1,,,2
LL0000337,1200000,2017-12-01,30,360,2.369999885559082,3.9690001010894775,0.03968999907374382,5707.56005859375,25,1057311,1418050,commerical property,Ashton,Spencer,Gruber,102-33-1304,770-240-1008,SVP Production Operations,13,04 TAX CLASS 1 CONDOS                      ,1A,R3,25-56 120TH   STREET,3,10176,New York City,NY,1,,,1
LL0000338,648000,2019-11-19,30,360,1.7899999618530273,3.3889999389648438,3.3890001475811005E-2,2869.81005859375,1,645130.1875,650150,commerical property,Natasha,Sophia,Andrade,743-97-2073,556-546-4359,physician,5,04 TAX CLASS 1 CONDOS                      ,1C,R6,5516 12TH   AVENUE,1,10039,New York City,NY,1,0,0,1
LL0000339,1992000,2013-02-14,15,180,2,3.2980000972747803,3.2979998737573624E-2,14043.6796875,82,840418.25,2237600,investment property,Weston,Carlos,Ellis,960-61-0144,472-653-8643,Assistant Professor of Surgery,2,07 RENTALS - WALKUP APARTMENTS             ,2A,C5,95 4TH AVENUE,10,10095,New York City,NY,4,1213,2400,2
LL0000340,918500,2018-12-21,30,360,2.7899999618530273,4.3889999389648438,4.3889999389648438E-2,4593.52001953125,12,863377.75,1057300,commerical property,Leo,Kevin,Rhodes,994-43-8029,346-689-5999,President,7,46 CONDO STORE BUILDINGS                   ,4,RK,756 MYRTLE AVENUE,1,10123,New York City,NY,1,0,0,4
LL0000341,3600000,2018-04-11,30,360,2.7899999618530273,4.3860001564025879,4.3859999626874924E-2,17997.630859375,20,3240047.25,3631500,investment property,Alayna,Leila,Wheeler,841-11-9176,307-390-3145,Senior Program Management Consultant,2,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,474 PROSPECT PLACE,4,10102,New York City,NY,4,2620,5024,2
LL0000342,1840000,2018-02-03,30,360,2.8399999141693115,4.4380002021789551,4.4380001723766327E-2,9255.349609375,22,1636382.375,1994850,investment property,Nora,Emily,Hill,905-81-3092,598-522-8834,Key Account Rep,12,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,885 STERLING PLACE,2,10030,New York City,NY,6,2300,2430,2
LL0000343,3672000,2012-02-02,30,360,1.8600000143051147,3.4560000896453857,3.4559998661279678E-2,16398.859375,94,2130506.75,3876500,home,Marie,Marissa,Huff,203-28-8672,285-656-6263,Loan Officer,1,07 RENTALS - WALKUP APARTMENTS             ,2,C7,232 PENN STREET,12,10153,New York City,NY,12,4100,6930,2
LL0000344,744000,2013-11-10,15,180,2.7699999809265137,4.0689997673034668,4.0690001100301743E-2,5529.0400390625,73,340380.125,1036150,home,Emma,Dylan,Smith,310-32-4503,463-811-4183,General Manager,15,44 CONDO PARKING                           ,4,RP,1 TIFFANY PLACE,5,10005,New York City,NY,1,0,0,4
LL0000345,1170000,2019-11-01,30,360,1.7300000190734863,3.3289999961853027,3.3289998769760132E-2,5142.77978515625,2,1159714.5,1173050,home,Anastasia,Juliet,Willis,112-27-9140,571-598-1786,Pilot,15,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,1595 UNIONPORT ROAD,11E,10037,New York City,NY,1,0,0,2
LL0000346,1416000,2014-08-22,15,180,2.4000000953674316,3.6989998817443848,3.6990001797676086E-2,10261.6796875,64,759252.5,1513900,investment property,Elizabeth,Amelia,Nunez,869-10-2722,756-653-1867,owner ,10,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,90 TROY AVE,2,10019,New York City,NY,1,0,0,2
LL0000347,825000,2012-02-25,30,360,1.9800000190734863,3.5789999961853027,3.5790000110864639E-2,3741.10009765625,94,473337,1088350,home,Cheyenne,Skye,Thornton,849-90-2982,395-282-5054,Director,12,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,151 BAY 26TH STREET,6,10101,New York City,NY,6,2417,5250,2
LL0000348,1470000,2013-07-04,30,360,2.5199999809265137,4.1189999580383301,4.1189998388290405E-2,7119.22998046875,77,921819.5,1588600,investment property,Ivan,Everett,Tucker,105-82-1800,430-344-8236,Pediatric dentist,8,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,208 LEFFERTS PLACE,4,10151,New York City,NY,1,0,0,2
LL0000349,1690000,2012-08-22,15,180,1.7100000381469727,3.0079998970031738,3.0079999938607216E-2,11677.330078125,88,662394.6875,1824400,home,Taylor,Emily,Watson,270-97-8728,570-758-0156,Senior Executive Private Bank,6,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,275 GREENWICH STREET,10DS,10023,New York City,NY,1,,,2
LL0000350,1170000,2014-09-11,30,360,2.5399999618530273,4.1389999389648438,4.1390001773834229E-2,5679.919921875,63,812164.875,1386900,home,Baylee,Addyson,Francis,514-28-0468,994-403-7410,Owner,15,04 TAX CLASS 1 CONDOS                      ,1C,R6,667 DE GRAW STREET,2,10249,New York City,NY,1,0,0,1
LL0000351,2184000,2013-03-04,30,360,1.8799999952316284,3.4779999256134033,3.4779999405145645E-2,9780.330078125,81,1391792.875,2308700,home,Henry,Jackson,Jefferson,232-15-8615,732-006-6339,Partner,15,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,959 1 AVENUE,10C,10034,New York City,NY,1,,,2
LL0000352,968000,2017-08-03,15,180,2.2211999893188477,3.5199999809265137,3.5199999809265137E-2,6929.56982421875,28,773971.9375,1132050,investment property,Madeleine,Ainsley,Caldwell,742-06-6154,266-207-4517,President,7,47 CONDO NON-BUSINESS STORAGE              ,4,RS,401 EAST 60TH STREET,3,10004,New York City,NY,1,,,4
LL0000353,1880000,2012-01-16,30,360,1.8899999856948853,3.4879999160766602,3.4880001097917557E-2,8429.4501953125,95,1079202,2145350,home,Stella,Isabella,Parker,745-44-1529,684-493-1390,VP/Sr. Mortgage Lending Officer,3,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,9 NORTH MOORE STREET,4,10036,New York City,NY,1,,,2
LL0000354,1410000,2015-03-20,30,360,1.9299999475479126,3.5290000438690186,3.5289999097585678E-2,6354.3798828125,57,1047800.5,1677400,commerical property,Ian,Angel,Beck,927-53-3347,323-391-2894,Hospitalist,17,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,152 SKILLMAN STREET,1,10043,New York City,NY,1,0,0,2
LL0000355,565000,2013-05-25,15,180,2.0099999904632568,3.3090000152587891,3.3089999109506607E-2,3986.300048828125,79,250082.296875,865600,investment property,Olivia,Elle,Johnson,629-38-0951,709-423-2053,Senior Editor,9,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,245 PROSPECT PLACE,4,10159,New York City,NY,4,2620,5200,2
LL0000356,468000,2012-01-01,30,360,1.8899999856948853,3.4900000095367432,0.0348999984562397,2098.919921875,96,266503.90625,734100,home,Gage,Paxton,Hess,780-67-1558,515-667-8621,Sales Manager,13,04 TAX CLASS 1 CONDOS                      ,1C,R6,1234 43RD STREET,1,10024,New York City,NY,1,0,0,1
LL0000357,845000,2015-03-27,15,180,1.9500000476837158,3.249000072479248,3.2490000128746033E-2,5937.14013671875,57,506583,1052050,home,Aiden,Benjamin,Thomas,260-13-2264,346-968-0396,President/CEO ,4,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,500 4TH AVENUE,10K,10167,New York City,NY,1,0,0,2
LL0000358,1800000,2016-01-20,30,360,2.0099999904632568,3.6080000400543213,3.6079999059438705E-2,8191.7099609375,47,1414989.625,2052100,commerical property,Zara,Sarai,Manning,183-84-3795,203-326-2214,Union Official ,3,03 THREE FAMILY DWELLINGS                  ,1,C0,1321 41ST STREET,6,10174,New York City,NY,3,2003,4200,1
LL0000359,2832000,2015-11-27,30,360,2.2200000286102295,3.8169999122619629,3.8169998675584793E-2,13223.330078125,49,2184056.75,2906800,home,Maximus,Walter,Tharp,509-91-7722,760-974-1759,Physician ,16,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,232 EAST 50TH   STREET,1,10037,New York City,NY,1,,,2
LL0000360,1160000,2015-05-02,30,360,2.119999885559082,3.7190001010894775,3.7190001457929611E-2,5351.759765625,55,865653.4375,1245250,investment property,Amiyah,Kendra,Powers,541-60-9563,499-406-2960,CRNA - Nurse Anesthetist,14,04 TAX CLASS 1 CONDOS                      ,1A,R3,30 DONNA COURT,10,10175,New York City,NY,1,,,1
LL0000361,4884000,2019-04-20,30,360,2.5699999332427979,4.1649999618530273,4.1650000959634781E-2,23783.9296875,8,4693728.5,5016800,commerical property,Beckett,Jasper,Lawrence,808-79-5651,590-518-9534,Executive,7,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,81 PIERREPONT STREET,6,10022,New York City,NY,8,2382,6569,2
LL0000362,1690000,2018-05-07,30,360,2.9500000476837158,4.5479998588562012,4.5480001717805862E-2,8611.25,19,1526386.25,1840200,investment property,Felix,Chance,Morrow,203-68-3176,263-680-3866,Lead Associate,7,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,94 LEFFERTS PLACE,3,10173,New York City,NY,1,0,0,2
LL0000363,1023000,2012-12-14,15,180,1.7200000286102295,3.0190000534057617,3.0190000310540199E-2,7074,84,428783.84375,1271700,home,Blakely,Mallory,Page,539-41-4354,540-997-1552,physician ,2,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,122-20 NELLIS STREET,4,10279,New York City,NY,4,1515,1984,2
